,ID,NAME,PROJECT,AGE,SEX,FAMILY,START,VILLAGE
271,271,Name271,Maji,7,M,3,,Kitowo
272,272,Name272,Maji,11,M,4,,Kitowo
273,273,Name273,Maji,10,F,5,,Kitowo
274,274,Name274,Maji,12,M,4,,Kitowo
275,275,Name275,Maji,11,M,5,,Kitowo
276,276,Name276,Maji,11,F,5,,Kitowo
277,277,Name277,Maji,9,M,1,,Kitowo
278,278,Name278,Maji,12,F,6,,Kitowo
279,279,Name279,Maji,9,F,4,,Kitowo
280,280,Name280,Maji,13,F,4,,Kitowo
281,281,Name281,Maji,10,M,6,,Kitowo
282,282,Name282,Maji,12,F,5,,Kitowo
283,283,Name283,Maji,9,F,2,,Kitowo
284,284,Name284,Maji,13,M,3,,Kitowo
285,285,Name285,Maji,12,F,1,,Kitowo
286,286,Name286,Maji,14,M,8,,Kitowo
287,287,Name287,Maji,29,M,0,,Kitowo
288,288,Name288,Maji,15,M,6,,Kitowo
289,289,Name289,Maji,12,M,5,,Kitowo
290,290,Name290,Maji,53,F,6,,Kitowo
291,291,Name291,Maji,27,F,7,,Kitowo
292,292,Name292,Maji,49,F,6,,Kitowo
293,293,Name293,Maji,35,F,4,,Kitowo
294,294,Name294,Maji,12,M,3,,Kitowo
295,295,Name295,Maji,7,M,4,,Kitowo
296,296,Name296,Maji,10,M,1,,Kitowo
297,297,Name297,Maji,12,F,4,,Kitowo
298,298,Name298,Maji,8,F,4,,Kitowo
299,299,Name299,Maji,13,M,6,,Kitowo
300,300,Name300,Maji,8,M,2,,Kitowo
301,301,Name301,Maji,12,F,3,,Kitowo
302,302,Name302,Maji,11,M,4,,Kitowo
303,303,Name303,Maji,9,F,5,,Kitowo
304,304,Name304,Maji,11,M,4,,Kitowo
305,305,Name305,Maji,9,F,6,,Kitowo
306,306,Name306,Maji,27,F,2,,Kitowo
307,307,Name307,Maji,11,M,2,,Kitowo
308,308,Name308,Maji,13,F,4,,Kitowo
309,309,Name309,Maji,56,F,1,,Kitowo
310,310,Name310,Maji,37,F,6,,Kitowo
311,311,Name311,Maji,12,F,4,,Kitowo
312,312,Name312,Maji,11,M,4,,Kitowo
313,313,Name313,Maji,12,M,8,,Kitowo
314,314,Name314,Maji,27,F,4,,Kitowo
315,315,Name315,Maji,11,F,6,,Kitowo
316,316,Name316,Maji,46,F,7,,Kitowo
317,317,Name317,Maji,9,F,2,,Kitowo
318,318,Name318,Maji,11,M,2,,Kitowo
319,319,Name319,Maji,13,M,4,,Kitowo
320,320,Name320,Maji,7,F,3,,Kitowo
321,321,Name321,Maji,7,F,6,,Kitowo
322,322,Name322,Maji,23,F,2,,Kitowo
323,323,Name323,Maji,13,M,6,,Kitowo
324,324,Name324,Maji,9,M,4,,Kitowo
325,325,Name325,Maji,9,F,3,,Kitowo
326,326,Name326,Maji,22,M,6,,Kitowo
327,327,Name327,Maji,10,F,4,,Kitowo
328,328,Name328,Maji,7,M,3,,Kitowo
329,329,Name329,Maji,10,M,1,,Kitowo
330,330,Name330,Maji,8,F,5,,Kitowo
331,331,Name331,Maji,27,F,3,,Kitowo
332,332,Name332,Maji,11,M,3,,Kitowo
333,333,Name333,Maji,61,M,4,,Kitowo
334,334,Name334,Maji,9,F,5,,Kitowo
335,335,Name335,Maji,11,M,4,,Kitowo
336,336,Name336,Maji,13,F,1,,Kitowo
337,337,Name337,Maji,10,F,3,,Kitowo
338,338,Name338,Maji,7,M,5,,Kitowo
339,339,Name339,Maji,11,F,6,,Kitowo
340,340,Name340,Maji,13,M,6,,Kitowo
341,341,Name341,Maji,4,M,6,,Kitowo
342,342,Name342,Maji,14,F,3,,Kitowo
343,343,Name343,Maji,13,M,3,,Kitowo
344,344,Name344,Maji,12,F,2,,Kitowo
345,345,Name345,Maji,8,M,3,,Kitowo
346,346,Name346,Maji,7,F,5,,Kitowo
347,347,Name347,Maji,8,M,3,,Kitowo
348,348,Name348,Maji,5,F,6,,Kitowo
349,349,Name349,Maji,37,F,6,,Kitowo
350,350,Name350,Maji,13,F,1,,Kitowo
351,351,Name351,Maji,8,F,6,,Kitowo
352,352,Name352,Maji,10,F,6,,Kitowo
353,353,Name353,Maji,14,F,3,,Kitowo
354,354,Name354,Maji,11,F,3,,Kitowo
355,355,Name355,Maji,13,F,2,,Kitowo
356,356,Name356,Maji,13,F,2,,Kitowo
357,357,Name357,Maji,13,F,1,,Kitowo
358,358,Name358,Maji,9,M,2,,Kitowo
359,359,Name359,Maji,40,F,6,,Kitowo
360,360,Name360,Maji,9,F,6,,Kitowo
361,361,Name361,Maji,7,F,3,,Kitowo
362,362,Name362,Maji,7,M,6,,Kitowo
363,363,Name363,Maji,8,F,1,,Kitowo
364,364,Name364,Maji,9,F,6,,Kitowo
365,365,Name365,Maji,14,F,4,,Kitowo
366,366,Name366,Maji,15,F,4,,Kitowo
367,367,Name367,Maji,9,M,4,,Kitowo
368,368,Name368,Maji,10,F,6,,Kitowo
369,369,Name369,Maji,14,F,5,,Kitowo
370,370,Name370,Maji,30,F,3,,Kitowo
371,371,Name371,Maji,10,F,0,,Kitowo
372,372,Name372,Maji,75,M,6,,Kitowo
373,373,Name373,Maji,13,M,4,,Kitowo
374,374,Name374,Maji,11,F,4,,Kitowo
375,375,Name375,Maji,10,M,2,,Kitowo
376,376,Name376,Maji,12,F,4,,Kitowo
377,377,Name377,Maji,7,M,6,,Kitowo
378,378,Name378,Maji,12,M,6,,Kitowo
379,379,Name379,Maji,11,M,2,,Kitowo
380,380,Name380,Maji,11,M,4,,Kitowo
381,381,Name381,Maji,13,F,2,,Kitowo
382,382,Name382,Maji,9,F,2,,Kitowo
383,383,Name383,Maji,11,F,1,,Kitowo
384,384,Name384,Maji,9,M,6,,Kitowo
385,385,Name385,Maji,29,F,3,,Kitowo
386,386,Name386,Maji,61,M,2,,Kitowo
387,387,Name387,Maji,13,F,5,,Kitowo
388,388,Name388,Maji,13,M,1,,Kitowo
389,389,Name389,Maji,8,F,4,,Kitowo
390,390,Name390,Maji,9,F,5,,Kitowo
391,391,Name391,Maji,12,F,4,,Kitowo
392,392,Name392,Maji,11,F,2,,Kitowo
393,393,Name393,Maji,14,F,1,,Kitowo
394,394,Name394,Maji,11,M,4,,Kitowo
395,395,Name395,Maji,28,M,3,,Kitowo
396,396,Name396,Maji,13,F,3,,Kitowo
397,397,Name397,Maji,12,F,4,,Kitowo
398,398,Name398,Maji,9,F,6,,Kitowo
399,399,Name399,Maji,61,F,0,,Kitowo
400,400,Name400,Maji,11,M,7,,Kitowo
401,401,Name401,Maji,8,F,6,,Kitowo
402,402,Name402,Maji,10,F,6,,Kitowo
403,403,Name403,Maji,13,F,4,,Kitowo
404,404,Name404,Maji,14,F,3,,Kitowo
405,405,Name405,Maji,9,M,4,,Kitowo
406,406,Name406,Maji,11,M,5,,Kitowo
407,407,Name407,Maji,9,F,3,,Kitowo
408,408,Name408,Maji,13,F,2,,Kitowo
409,409,Name409,Maji,24,F,5,,Kitowo
410,410,Name410,Maji,12,M,3,,Kitowo
411,411,Name411,Maji,11,M,3,,Kitowo
412,412,Name412,Maji,13,M,1,,Kitowo
413,413,Name413,Maji,9,M,3,,Kitowo
414,414,Name414,Maji,12,M,1,,Kitowo
415,415,Name415,Maji,12,F,6,,Kitowo
416,416,Name416,Maji,6,F,4,,Kitowo
417,417,Name417,Maji,12,F,4,,Kitowo
418,418,Name418,Maji,13,M,2,,Kitowo
419,419,Name419,Maji,13,F,3,,Kitowo
420,420,Name420,Maji,11,M,5,,Kitowo
421,421,Name421,Maji,10,M,6,,Kitowo
422,422,Name422,Maji,9,M,5,,Kitowo
423,423,Name423,Maji,11,F,5,,Kitowo
424,424,Name424,Maji,10,F,3,,Kitowo
425,425,Name425,Maji,10,F,6,,Kitowo
426,426,Name426,Maji,9,F,3,,Kitowo
427,427,Name427,Maji,15,F,6,,Kitowo
428,428,Name428,Maji,12,M,6,,Kitowo
429,429,Name429,Maji,13,M,3,,Kitowo
430,430,Name430,Maji,61,F,3,,Kitowo
431,431,Name431,Maji,10,M,1,,Kitowo
432,432,Name432,Maji,11,F,1,,Kitowo
433,433,Name433,Maji,11,F,2,,Kitowo
434,434,Name434,Maji,12,F,1,,Kitowo
435,435,Name435,Maji,9,F,4,,Kitowo
436,436,Name436,Maji,8,M,6,,Kitowo
437,437,Name437,Maji,10,M,6,,Kitowo
438,438,Name438,Maji,12,F,1,,Kitowo
439,439,Name439,Maji,15,M,6,,Kitowo
440,440,Name440,Maji,10,F,5,,Kitowo
441,441,Name441,Maji,11,F,6,,Kitowo
442,442,Name442,Maji,9,F,5,,Kitowo
443,443,Name443,Maji,12,M,2,,Kitowo
444,444,Name444,Maji,10,F,1,,Kitowo
445,445,Name445,Maji,25,F,6,,Kitowo
446,446,Name446,Maji,12,F,1,,Kitowo
447,447,Name447,Maji,12,M,2,,Kitowo
448,448,Name448,Maji,8,F,0,,Kitowo
449,449,Name449,Maji,11,F,1,,Kitowo
450,450,Name450,Maji,11,F,3,,Kitowo
451,451,Name451,Maji,26,F,4,,Kitowo
452,452,Name452,Maji,8,M,3,,Kitowo
453,453,Name453,Maji,8,F,4,,Kitowo
454,454,Name454,Maji,7,M,6,,Kitowo
455,455,Name455,Maji,39,F,4,,Kitowo
456,456,Name456,Maji,39,M,6,,Kitowo
457,457,Name457,Maji,13,M,4,,Kitowo
458,458,Name458,Maji,15,M,3,,Kitowo
459,459,Name459,Maji,12,F,2,,Kitowo
460,460,Name460,Maji,12,F,3,,Kitowo
461,461,Name461,Maji,53,F,3,,Kitowo
462,462,Name462,Maji,11,F,2,,Kitowo
463,463,Name463,Maji,13,F,3,,Kitowo
464,464,Name464,Maji,9,M,0,,Kitowo
465,465,Name465,Maji,9,F,6,,Kitowo
466,466,Name466,Maji,11,F,1,,Kitowo
467,467,Name467,Maji,9,F,6,,Kitowo
468,468,Name468,Maji,10,F,1,,Kitowo
469,469,Name469,Maji,40,F,3,,Kitowo
470,470,Name470,Maji,12,M,4,,Kitowo
471,471,Name471,Maji,9,M,3,,Kitowo
472,472,Name472,Maji,9,M,6,,Kitowo
473,473,Name473,Maji,49,M,3,,Kitowo
474,474,Name474,Maji,75,F,3,,Kitowo
475,475,Name475,Maji,8,F,3,,Kitowo
476,476,Name476,Maji,8,F,5,,Kitowo
477,477,Name477,Maji,12,F,2,,Kitowo
478,478,Name478,Maji,11,F,6,,Kitowo
479,479,Name479,Maji,14,F,0,,Kitowo
480,480,Name480,Maji,12,M,2,,Kitowo
481,481,Name481,Maji,6,F,5,,Kitowo
482,482,Name482,Maji,7,F,6,,Kitowo
483,483,Name483,Maji,12,M,4,,Kitowo
484,484,Name484,Maji,9,M,2,,Kitowo
485,485,Name485,Maji,9,F,2,,Kitowo
486,486,Name486,Maji,10,F,2,,Kitowo
487,487,Name487,Maji,9,F,4,,Kitowo
488,488,Name488,Maji,11,F,3,,Kitowo
489,489,Name489,Maji,45,F,4,,Kitowo
490,490,Name490,Maji,9,F,3,,Kitowo
491,491,Name491,Maji,13,F,3,,Kitowo
492,492,Name492,Maji,9,F,3,,Kitowo
493,493,Name493,Maji,22,M,3,,Kitowo
494,494,Name494,Maji,9,F,4,,Kitowo
495,495,Name495,Maji,11,M,2,,Kitowo
496,496,Name496,Maji,30,F,5,,Kitowo
497,497,Name497,Maji,13,M,5,,Kitowo
498,498,Name498,Maji,56,M,1,,Kitowo
499,499,Name499,Maji,12,F,6,,Kitowo
500,500,Name500,Maji,13,F,4,,Kitowo
501,501,Name501,Maji,54,F,2,,Kitowo
502,502,Name502,Maji,9,F,0,,Kitowo
503,503,Name503,Maji,55,F,1,,Kitowo
504,504,Name504,Maji,10,F,3,,Kitowo
505,505,Name505,Maji,21,F,3,,Kitowo
506,506,Name506,Maji,8,F,3,,Kitowo
507,507,Name507,Maji,9,M,6,,Kitowo
508,508,Name508,Maji,11,M,6,,Kitowo
509,509,Name509,Maji,9,F,4,,Kitowo
510,510,Name510,Maji,13,F,6,,Kitowo
511,511,Name511,Maji,10,M,4,,Kitowo
512,512,Name512,Maji,10,F,6,,Kitowo
513,513,Name513,Maji,13,M,4,,Kitowo
514,514,Name514,Maji,6,F,5,,Kitowo
515,515,Name515,Maji,10,F,4,,Kitowo
516,516,Name516,Maji,13,M,4,,Kitowo
517,517,Name517,Maji,11,F,3,,Kitowo
518,518,Name518,Maji,12,M,6,,Kitowo
519,519,Name519,Maji,13,F,3,,Kitowo
520,520,Name520,Maji,15,F,4,,Kitowo
521,521,Name521,Maji,15,F,2,,Kitowo
522,522,Name522,Maji,12,F,3,,Kitowo
523,523,Name523,Maji,21,F,3,,Kitowo
524,524,Name524,Maji,10,F,7,,Kitowo
525,525,Name525,Maji,9,F,2,,Kitowo
526,526,Name526,Maji,9,F,5,,Kitowo
527,527,Name527,Maji,13,M,6,,Kitowo
528,528,Name528,Maji,8,F,3,,Kitowo
529,529,Name529,Maji,10,M,4,,Kitowo
530,530,Name530,Maji,13,F,5,,Kitowo
531,531,Name531,Maji,13,F,6,,Kitowo
532,532,Name532,Maji,14,M,5,,Kitowo
533,533,Name533,Maji,12,M,6,,Kitowo
534,534,Name534,Maji,10,F,5,,Kitowo
535,535,Name535,Maji,12,M,6,,Kitowo
536,536,Name536,Maji,9,F,4,,Kitowo
537,537,Name537,Maji,14,F,4,,Kitowo
538,538,Name538,Maji,9,F,6,,Kitowo
539,539,Name539,Maji,56,M,4,,Kitowo
540,540,Name540,Maji,13,F,2,,Kitowo
541,541,Name541,Maji,12,F,4,,Kitowo
542,542,Name542,Maji,14,F,3,,Kitowo
543,543,Name543,Maji,40,F,1,,Kitowo
544,544,Name544,Maji,13,F,3,,Kitowo
545,545,Name545,Maji,30,F,3,,Kitowo
546,546,Name546,Maji,13,M,6,,Kitowo
547,547,Name547,Maji,13,F,5,,Kitowo
548,548,Name548,Maji,13,M,3,,Kitowo
549,549,Name549,Maji,9,F,6,,Kitowo
550,550,Name550,Maji,9,F,6,,Kitowo
551,551,Name551,Maji,13,F,2,,Kitowo
552,552,Name552,Maji,12,F,2,,Kitowo
553,553,Name553,Maji,13,M,6,,Kitowo
554,554,Name554,Maji,14,F,3,,Kitowo
555,555,Name555,Maji,10,F,2,,Kitowo
556,556,Name556,Maji,9,F,6,,Kitowo
557,557,Name557,Maji,78,F,3,,Kitowo
